Scan:     33          NGC1052 2005-12-27 +01 01 41.0
          RADIO                  Jy    
        km/s-LSR                 I
    2152.6189798671020981      1.5160949
    2152.2897684080003273      1.5148324
    2151.9605569488653600      1.5052415
    2151.6313454896971962      1.5066268
    2151.3021340305954254      1.5110027
    2150.9729225714604581      1.5037385
    2150.6437111123250361      1.4983474
    2150.3144996532232653      1.5043467
    2149.9852881940551015      1.5050405
    2149.6560767349865273      1.5002227
    2149.3268652758183634      1.5040456
    2148.9976538166833961      1.5096955
    2148.6684423575816254      1.5049436
    2148.3392308984462034      1.5004159
    2148.0100194392780395      1.5047498
    2147.6808079802094653      1.5050628
    2147.3515965210413015      1.5046451
    2147.0223850619063342      1.5102704
    2146.6931736028045634      1.5110896
    2146.3639621436695961      1.5048779
    2146.0347506845673706      1.5031165
    2145.7055392254324033      1.5055257
    2145.3763277662637847      1.5046613
    2145.0471163071620140      1.5081624
    2144.7179048480270467      1.5104380
    2144.3886933888925341      1.5021673
    2144.0594819297903086      1.4997922
    2143.7302704706221448      1.5047457
    2143.4010590114867227      1.5043871
    2143.0718475523854067      1.5018425
    2142.7426360932499847      1.5010391
    2142.4134246341154721      1.5006696
    2142.0842131750132467      1.4973341
    2141.7550017158450828      1.4951574
    2141.4257902567765086      1.4984864
    2141.0965787976083448      1.5013256
    2140.7673673384729227      1.5028367
    2140.4381558793711520      1.5072526
    2140.1089444202361847      1.5109589
    2139.7797329610680208      1.5109707
    2139.4505215019994466      1.5100747
    2139.1213100428312828      1.5075874
    2138.7920985836958607      1.5066420
    2138.4628871245940900      1.5081979
    2138.1336756654591227      1.5092878
    2137.8044642063573519      1.5092832
    2137.4752527471887333      1.5076768
    2137.1460412880542208      1.5063640
    2136.8168298289519953      1.5053433
    2136.4876183698174827      1.5048202
    2136.1584069106820607      1.5066727
    2135.8291954515802900      1.5090979
    2135.4999839924116714      1.5087968
    2135.1707725332771588      1.5045633
    2134.8415610741749333      1.5016532
    2134.5123496150404208      1.5046316
    2134.1831381559381953      1.5062338
    2133.8539266968027732      1.5058583
    2133.5247152376346094      1.5030272
    2133.1955037785660352      1.4983804
    2132.8662923193978713      1.4995797
